X,Y,Z,Strata
41298.57796,70108.98223,221.0322346,2
39843.1351,70634.93564,-72.36252678,7
40723.85038,69998.33814,142.1168552,5
40624.90922,69350.07343,368.6604774,1
40558.33315,69669.32718,-65.5395268,6
41013.99792,70495.88112,393.597291,1
41001.96146,69815.58816,58.50863201,4
40322.89913,69415.62156,254.0320288,3
40625.64005,70015.093,-183.991276,7
41083.14949,69114.10089,38.3276921,3
40623.95411,69358.17507,251.0763004,3
40631.73434,70023.61956,127.0034511,5
40414.20298,70117.97765,143.5758153,6
40936.30393,69279.65044,-196.2666299,6
40843.30308,70783.52732,79.6742687,4
41085.53343,69118.08072,216.4868119,1
40376.74974,69655.32862,278.3714958,4
40605.79818,69707.95047,281.0845516,3
40526.30539,70508.28272,-90.48438071,6
40707.05808,69725.35956,217.337226,4
41275.6597,69856.21574,252.9173308,1
40950.51724,70809.97041,202.129361,3
40483.09224,69702.34881,51.48784995,6
40738.35714,70566.67152,-0.958406053,5
40735.63749,70275.92774,32.53185509,5
40557.15404,70289.58054,-30.67532006,6
40933.59102,69281.66652,41.820865,4
40842.84912,70780.83506,205.102314,3
40622.9101,70016.78383,-66.20092093,7
40831.75802,70354.45006,-3.096801564,5
41009.67785,69215.74607,73.92633739,3
40499.84625,69624.38926,-129.5553596,7
40246.34402,70379.21586,257.1779898,5
40901.29917,69603.79434,-130.7161888,6
41000.72284,69807.48582,-94.26473348,6
41301.63385,70108.19533,-141.9639283,6
40325.42686,69542.57399,135.8179931,5
40950.77746,70806.8992,297.6299433,2
40964.3551,68923.99934,53.80832635,3
40626.6205,70157.40325,115.0336813,5
40845.4744,70626.13757,-84.03586682,6
40672.40094,70237.52453,-115.4161618,7
40932.94844,69684.60354,235.3856934,2
40856.93757,69346.78312,-130.8929108,6
40322.84857,69415.66764,328.3682769,3
40928.39913,70007.52134,51.85059763,4
40786.90513,69681.44596,-125.2766622,6
40520.86317,70894.41624,15.80320564,5
40743.02228,70563.80315,-35.28921114,6
40390.01294,69697.33666,56.76644336,6
40616.49242,69350.69744,-28.19137307,5
40246.21267,70378.07356,51.67926748,6
40833.8907,70357.43126,8.631900451,5
40714.14024,69804.89677,174.7652702,5
40536.09331,69843.16273,64.29065951,6
40433.32337,69641.9181,149.9456247,5
40973.94,69492.38,-103.0270285,6
40802.98635,69588.92956,88.92480209,4
40637.04616,69742.24176,-111.3402563,7
40995.136,68969.251,46.34980266,3
40595.41684,70754.49125,404.0948944,2
40604.83031,69719.49197,75.00244363,5
40815.78197,69919.32822,-158.3268654,7
40116.36382,69758.14757,435.8974359,2
40660.61126,69785.88288,71.95534535,5
40436.91958,70234.27599,-200,7
40801.30455,69414.31118,203.4098992,3
40246.47266,69580.86256,497.7647269,1
40118.0184,69758.97622,176.1969559,5
41038.13985,69239.88267,19.16040757,3
40631.51632,70448.46405,-156.9548125,7
40399.33599,69692.10827,237.9625575,4
40972.11008,69486.55415,251.4341186,2
40498.17319,69301.06072,211.9308566,3
41008.2605,68887.65257,122.7921081,2
40353.82729,69569.96474,263.2577066,4
40841.77092,70712.30463,19.08670747,5
40494.84025,69304.35709,148.5060679,4
40599.40739,69493.37511,52.41412915,5
40626.2726,70042.89826,-71.09705941,7
40626.00398,70048.71189,-3.170774905,6
40971.41235,69488.54297,124.5932989,3
40797.68449,69590.2474,-154.4281962,6
40836.66633,70786.66879,129.7925181,4
40591.44683,70747.31283,-70.36537076,6
40373.68641,69656.99287,-103.7721087,7
40973.94,69492.38,-132.9171782,6
40893.1265,68995.23718,136.4092353,3
40815.73421,69991.51507,72.88213278,5
40505.43876,70611.88722,19.78068505,6
40704.3456,69722.47013,163.7835381,5
40723.29333,69862.86808,169.2307692,5
40320.6342,69466.54333,510.2584273,1
40838.53152,70478.8459,134.7237983,4
40494.38874,70221.45856,-105.3280894,7
39843.28571,70639.87798,-16.62963083,7
40416.29593,69747.66725,-139.0132977,7
40894.85921,69010.49701,307.811047,1
40883.69306,69390.99684,-97.3507959,6
40275.07425,69592.74758,227.2023046,4
40678.83785,69399.41557,74.36459412,5
40631.81381,70446.06945,172.5194643,5
40411.39,69962.05,222.1228554,5
40359.58065,69619.63516,43.78057826,6
40501.25585,70621.6536,-138.4615385,7
40718.27074,69523.09269,27.65924896,5
40356.96179,69476.84196,209.1364141,4
40829.21448,69750.63229,94.80356155,4
40824.29786,70435.62919,-135.8185575,6
41017.7678,70498.18995,30.7853715,4
40625.88022,70242.03603,27.02954628,6
40081.34823,70574.13245,216.9862715,5
40741.41958,70562.3772,273.236721,3
40624.40671,70081.17325,251.2820513,4
41090.07256,69423.88005,-76.92307692,5
40608.64434,70348.71132,-121.8202319,7
40830.78125,70164.9538,-54.08884513,6
40398.01948,69694.68779,2.523454379,6
40576.66456,70571.86053,-12.30806989,6
40666.13216,70608.28503,442.4963444,1
40995.02706,68879.75303,-146.1699346,5
41095.53956,69422.67253,162.4740487,2
40323.46852,69547.72017,407.2796797,2
40496.81522,69303.02001,432.176917,1
40313.7234,69528.05851,280.2398312,3
41009.30703,69210.39403,300.6195361,1
40932.70494,70403.12771,23.28947533,5
40670.33858,70244.89595,41.59158744,5
40421.109,69428.06464,-61.18220148,6
40459.17052,70561.86618,271.8006326,4
41004.11548,69808.3855,-136.9809393,6
40459.92588,70566.14015,344.93288,3
41042.81285,70345.43455,319.7343024,1
40439.66991,70235.35428,225.3871617,5
41045.9711,69719.1359,190.6540022,2
40600.7453,69493.19252,115.1101906,5
40840.4889,70631.73351,415.3846154,1
41318.19122,70399.48651,307.7352942,1
40831.76719,70352.63567,30.16683802,5
40909.87382,70845.23078,449.5614789,1
40639.77786,70383.41998,180.93604,4
40558.90331,70489.71644,-29.21774318,6
40182.10864,70144.51614,155.5156186,6
40763.20644,70172.88305,174.7319067,4
40410.86427,70117.5909,40.73276453,6
40998.96607,68970.04995,-138.0168108,5
40735.98426,70275.12422,146.7999316,5
40722.52148,70004.26194,-183.5345687,7
40648.32311,70436.16464,-180.8276482,7
40930.93331,70402.76208,59.04071794,4
40788.77644,69593.40273,255.7482539,3
40929.15579,70177.05782,-94.92864606,6
40828.34393,69750.59044,74.53806289,5
40886.73698,69383.98713,213.729477,3
40939.38869,69279.42997,141.2219324,3
40994.35807,68883.49234,29.29952418,3
40990.08919,68887.26481,41.68466735,3
40897.567,69012.949,-127.8978423,5
40565.79171,70579.87698,-121.8245524,7
40723.39359,70003.90634,-122.6687742,7
40496.00111,69301.30879,294.7270805,2
40585.185,69306.50309,-19.67824983,5
40439.34084,70478.53019,46.15384615,6
40997.79662,68963.56948,-73.76553189,4
40872.31412,69721.53318,-150.3949539,6
40351.14326,69476.75385,21.75479204,6
40630.14276,70339.67327,57.25812634,5
40843.35023,70781.82445,417.7441683,1
40761.28054,70139.2553,68.76972958,5
40412.80977,69747.71513,396.0856452,3
41015.80622,70028.342,-105.5312399,6
41031.284,68918.888,256.3931674,1
39906.09255,70617.65034,-166.663123,7
40451.59549,69528.52539,298.537369,3
40687.70761,69665.04307,165.6031372,4
40619.41433,70018.24993,-170.6461561,7
40635.37621,69743.06649,-174.7051473,7
41037.20624,69236.70369,-173.6362473,6
40356.89091,69471.34508,-58.61953869,6
40159.09386,70049.87454,-4.517000925,7
40739.50848,70563.42638,383.5782788,2
40634.74972,69745.67412,233.7603063,4
41055.51338,69069.43771,196.7609817,1
40415.63071,69425.59867,231.0290156,3
41063.23015,69070.6366,-110.1182962,5
40319.88707,69406.02288,-76.62465969,6
40157.48782,70053.64458,181.3871947,6
40427.27272,70235.67285,34.89505433,6
40239.02997,69587.20629,42.19619305,6
40702.02027,69735.00039,236.2049777,4
41298.65664,70099.36176,-44.65261136,5
40432.29738,69645.81568,-15.48380293,6
40894.13846,69009.1828,64.50736955,3
40430.47228,70394.33281,-185.8693295,7
40714.08601,70173.76035,-100.1207836,6
41012.32548,68993.95507,284.483844,1
40636.93837,70429.75368,112.1230888,5
41019.42,70158.80219,-12.93472095,5
40636.93395,70376.48469,208.9044364,4
40492.22909,70515.55645,38.96479852,6
40689.72685,69660.52137,-103.5507126,7
40644.42703,69549.42413,46.15384615,5
40420.09792,69662.02173,98.49608518,5
40044.64766,70626.78574,-161.6139713,7
40432,69647.38,-3.915438946,6
40901.81109,69600.8108,92.55683299,4
40626.60554,70045.46219,112.2206444,5
40354.91113,69627.95847,399.5868863,2
40712.62563,69522.71002,279.0446755,2
40548.34415,70092.07688,75.4007388,6
40628.26203,70095.21956,29.68398461,6
40041.5638,70585.04847,-179.4871795,7
40354.24086,69472.70636,110.082042,5
40315.73353,69527.02127,130.9635464,5
40794.69355,70229.04383,111.9354804,5
40885.11256,69386.49009,186.9131789,3
40458.65722,70562.11746,84.10932112,5
40903.08306,70844.35841,454.3885347,1
40500.00968,70225.28968,-32.03381915,7
40927.66436,70179.66324,118.802868,4
40410.41276,70117.62282,-134.5755504,7
40413.92067,70300.48623,28.58350276,6
40678.81177,69400.93757,292.357901,2
40627.72,70046.78,154.1650997,5
40119.47471,69751.06714,219.8986238,5
40044.67721,70630.6503,253.3461588,5
40631.6,70342.7,65.88331565,5
40883.93715,69385.92738,63.70311086,4
40949.20944,70809.59514,-35.39727018,5
40440.40471,70478.80173,253.6577162,4
40920.29112,69803.7611,192.4090364,3
40801.63163,69414.54224,104.0691994,4
40412.70988,70189.45029,-54.21851999,7
41010.45732,69216.01148,-179.4871795,6
41297.41903,70107.87926,-127.3554465,6
40628.51438,70046.2497,-117.8208527,7
41308.16272,70396.64975,11.10834588,4
40265.53332,70464.17982,248.912099,5
40765.94904,70164.05815,-155.9191286,7
40565.98251,70487.90806,-82.63984243,6
40260.37859,70458.26039,-177.1611207,7
40396.21289,69691.13958,350.8226676,3
40459.42573,69537.0448,75.57611598,5
40989.04035,68885.6987,317.9810644,1
40723.75509,70003.93116,222.7253438,4
40637.96903,70379.13639,24.24971742,5
40808.25331,69847.51468,252.1000856,3
40225.89395,70298.86192,-9.827364213,7
40538.00844,69894.41952,39.61340743,6
40378.26335,70199.49992,193.2917669,5
39902.56043,70621.90973,271.6750746,5
40925.33434,70013.26509,185.8805661,3
40412.71813,70125.39079,-119.2652336,7
40902.30313,69010.78846,-150.0865622,6
41090.5238,69108.47925,137.2226606,2
41014.35868,70495.76293,242.2648518,2
40724.92337,69863.58882,213.5718829,4
40078.25881,70570.55516,-95.7970461,7
40358.75467,70223.49768,-76.54305206,7
40623.00561,70016.25949,161.7581052,5
40313.47657,69526.45635,-191.157639,7
40857.28892,69350.30933,-187.7402634,6
40412.70575,70117.51352,-16.91304986,7
40073.40628,70572.04784,235.0427777,5
40498.05725,69626.17537,-195.4948075,7
40857.30177,69353.63373,-179.6881155,6
40760.21051,70175.52449,53.1428715,5
40537.04495,70088.40199,-34.84174201,7
40264.21701,70425.44027,17.15053549,7
40857.2527,69350.63154,292.3076923,1
41281.27376,69847.19342,69.46544903,3
40359.85835,69620.35025,312.8205128,3
40415.66793,69632.61438,-88.24094766,7
40353.21498,69626.46313,517.3989994,1
40705.74911,69726.48328,-97.43589744,7
40810.63243,69847.44253,206.6283926,3
40366.94279,70273.22049,188.1942974,5
40563.8794,69710.5575,-152.2973709,7
41014.64138,69219.53973,180.9603002,2
40588.8,70758.67,415.0080811,1
40813.88049,69408.24276,99.55241418,4
40398.93413,69551.04205,-125.9246352,7
40836.26744,70160.86073,31.06925941,5
40903.63547,70850.80203,348.2691614,1
40748.76063,69787.84612,-192.9773243,7
40418.14961,69745.22026,167.062612,5
40737.76699,70558.24576,38.6017289,5
40648.97329,70525.91962,-26.01457792,6
40565.72047,70361.03379,201.1274245,4
40626.20387,70281.97594,-15.35445147,6
40117.62834,69758.38823,96.93915456,6
41006.22102,69012.18262,205.9724095,1
40645.03999,70620.06314,83.44689383,5
40555.55595,69672.31379,292.839085,3
40599.02374,69493.3489,-127.7451433,7
40334.99932,69554.42048,337.7568557,3
41045.69201,68983.06703,-8.256327555,3
40582.499,69311.811,-142.286382,6
40557.61577,70135.39307,112.2783429,5
40358.32399,69620.31939,405.4085933,2
40596.0407,69493.69915,29.9103539,5
41130.2369,68914.95228,308.971397,1
40600.28308,69498.34957,207.2018391,4
40656.2863,69722.6163,165.2047534,5
40164.96301,70046.68324,-104.3690175,7
40705.4625,69727.85844,-28.76261833,6
40740.61269,70460.08422,-17.40288808,6
40907.28577,70852.92936,430.4463099,1
40182.89857,70143.54077,-149.2675254,7
40622.31428,70090.76679,-18.7208418,6
40677.70667,70310.68418,220.5099828,4
41004.72173,69164.17764,59.05184541,3
39837.50879,70633.88679,45.22859704,6
40500.72278,69623.62409,102.7920877,5
40724.42018,69861.06928,183.8839392,4
40825.87244,70438.2594,247.6589781,3
40494.31007,70520.15657,325.592105,3
40990.37625,69138.52699,-129.5614057,5
40798.72296,69594.60053,209.8492614,3
40993.59894,70161.84331,-59.74861041,6
40960.76964,69386.67746,-83.7748886,5
39903.13414,70623.84369,-51.53718536,7
40636.58283,70626.48972,52.39186886,5
40827.95824,70267.31895,-154.8093918,6
40409.67391,70118.47952,70.03084043,6
40924.67408,69688.1675,96.41757785,4
40761.98587,69490.88309,272.388812,2
40530.56879,70223.33279,31.64439441,6
41005.25924,68967.72492,185.4751285,1
40078.98557,70569.53862,-35.93384907,7
40826.10992,70440.66064,340.7070325,2
40405.53217,69947.49079,-178.126189,7
40647.2606,69549.77033,-137.2899174,7
40727.65393,69407.12819,316.0897596,2
40894.81497,69012.85092,-121.2252066,5
40428.13808,69646.14262,-42.67679444,6
40632.73956,70444.96113,-104.7085819,7
40551.47448,70089.05033,48.21562733,6
40909.66994,70853.26224,419.0854358,1
40829.79502,69749.7074,210.2564103,3
40924.90192,69688.80558,144.2674528,3
40623.91534,70624.82086,275.4476503,3
40659.78704,69789.20682,-94.82067268,7
40972.51832,69490.94236,-56.14496014,5
40634.19789,69744.03501,270.230276,3
40800.57629,69591.27676,-98.84401569,6
41045.08054,68979.05422,-52.3695976,4
40496.46823,69623.71261,25.9276567,6
40645.95256,69546.42039,269.8660826,3
40455.1437,70560.08204,-122.5581115,7
40608.05422,69933.87626,93.88791136,5
40927.54036,69690.68706,-165.357358,6
40734.00301,70455.19535,42.5202661,5
40603.99521,69490.51206,176.4377657,4
41036.20208,68915.58203,-41.14520378,4
40763.81892,70145.92018,32.96755016,5
40271.56338,69596.50713,-121.9546525,7
41045.0058,68981.86627,204.1161782,1
40333.08118,69569.36859,432.992395,2
40942.96657,70806.98307,357.2492493,1
40436.01185,70236.28546,-196.7724447,7
41312.92314,70401.68527,50.21845131,3
40589.77253,69381.21288,181.341024,4
41015.24348,69211.24067,263.7880618,1
40796.65969,69540.23994,92.02659392,4
40493.21168,70520.19401,23.3131094,6
40735.77545,70361.74132,19.43373029,5
40467.49784,70124.54203,206.060735,5
40991.84961,68885.11719,-153.8180107,5
40322.08178,69414.23626,336.0195685,2
40329.23,69561.3454,68.02088861,5
40352.4204,69582.06832,253.696393,4
40732.67702,70355.83306,135.6516746,5
40570.4947,69307.39591,295.7068353,2
40041.91621,70584.69809,-40.52575909,7
40829.44078,70271.77498,169.2307692,4
41087.07136,69118.73177,-166.2777929,6
40398.07676,69691.07969,397.5773208,2
40410.5,70297.13,-171.119392,7
39906.30946,70621.04472,-157.1869058,7
40460.15007,69532.2619,-48.17030326,6
40886.97575,69511.81724,250.0251981,2
40958.88963,68928.80829,-32.13397314,4
40641.57884,70443.24989,127.4718818,5
40854.75815,69343.37569,174.2846156,3
40558.4248,70356.75834,17.67265924,6
40611.09761,69722.59303,50.22447891,5
40713.50255,69526.94797,-50.63390103,6
40611.14012,69941.94366,230.7692308,4
40464.28191,70560.37681,294.2059501,4
40044.93581,70632.2815,-78.66090592,7
40637.32185,69750.90915,-127.4719941,7
40957.07375,68925.57385,-120.8921851,5
41048.11495,68979.78224,63.27756663,3
40312.6,69526.7,196.0611746,4
40625.93829,70280.95174,270.3700088,3
40320.22431,69529.05491,419.5752169,2
40554.07125,70767.6251,209.6592564,4
40999.29925,69018.32797,-141.7946611,5
40496.51435,70786.66399,239.2760793,4
40836.59483,70486.93248,-116.9286999,6
40815.52644,69920.51179,-166.4656614,7
40500.50713,70519.21543,101.7050553,5
40743.87571,70465.90775,-51.94222991,6
40335.22626,69527.24238,446.7226,2
40412.4288,69424.21784,-154.7682981,7
41287.06298,69858.48039,274.0610414,1
40628.65968,70624.93939,307.1131495,3
40501.19307,69298.01959,329.8121187,2
40402.22837,69545.09255,21.08697842,6
40627.92803,70238.60789,-101.0296531,7
40280.36371,69589.62417,-9.71286557,6
40421.0415,69695.40097,-73.36339125,7
40273.10911,69595.60014,374.3589744,3
40568.67847,70584.69326,-104.5686042,6
40931.5334,70174.58793,-2.899362336,5
40273.88994,69595.95861,204.3516125,5
40959.14993,68920.90301,175.9427443,2
40555.19413,70134.35128,206.9721783,5
40772.32089,70146.776,58.53885021,5
40626.84846,70082.85361,149.0482627,5
40416.53965,69748.47173,75.89607297,6
40628.87528,70339.02255,216.1545335,4
41008.21677,69398.19425,-136.7364373,6
40926.3784,69687.59645,169.2307692,3
40045.13193,70630.80796,-111.9183909,7
40615.00648,69941.64303,-84.05465107,7
41017.82951,70493.74444,238.9801361,2
40952.78551,70819.22237,-135.7531091,6
40771.01397,70145.15035,11.23307679,5
40969.06246,69253.46271,-101.7683481,5
40494.57485,70783.37499,-187.7516668,7
41009.73639,69215.47274,297.4528835,1
40376.57533,69655.45294,434.7269929,2
40711.55469,69517.4059,40.21425931,5
40260.03846,69587.45295,-62.35702738,6
40833.74021,69764.8273,207.9578925,3
40635.36065,70445.38865,1.773069486,6
41012.45656,69212.80559,-99.3560431,5
40237.72553,69584.75837,-99.06224898,7
40432,69647.38,3.719338727,6
40530.81991,69847.26893,33.07693788,6
41012.95174,70026.66322,193.2686054,2
40558.43408,70285.03899,-60.12780473,6
40735.84037,70276.17298,151.7526294,4
40995.26016,68969.07801,139.3789169,2
40924.18859,70007.2247,239.0019345,2
40411.77291,70117.49652,205.1640558,5
40411.02821,70347.6905,-53.62757544,7
40925.70838,70402.77111,-76.20377292,5
40757.29022,69490.42335,112.1489796,4
41289.90421,69860.40491,232.6196873,1
40839.73304,70631.71009,393.8924997,1
41098.86209,69184.84635,33.9839466,3
40680.19827,69396.73612,59.03299123,5
40824.02361,69984.88843,-12.64898157,5
40542.27996,69840.81632,201.8740038,5
40737.28767,69793.56047,232.4323931,4
40343.83168,69476.97886,113.3745756,5
40738.53028,70460.10221,92.37598948,5
40492.26032,69306.36682,-94.3437391,6
40271.07266,69595.53369,-43.55691815,6
40945.9845,70805.82051,239.5738996,2
40354.4254,69472.77534,493.0361201,1
41102.37633,69182.66496,98.13673757,2
40840.08057,70353.01609,251.1816189,3
40319.27341,69410.04972,68.4946294,5
40932.31384,70181.40837,-133.39402,6
40487.9761,69704.2007,-182.7260477,7
41000.97233,69805.45867,55.68412626,4
40767.4039,69481.90117,258.9098777,3
41088.19282,69118.56615,32.52142569,3
40395.38031,69691.78219,-12.85717363,6
40885.39957,69503.54065,153.056677,3
40686.52862,69912.93911,163.2381184,5
40647.22385,70527.57745,382.1214005,2
40430.62543,69642.22426,307.9893404,3
40628.6508,70244.78569,172.7415272,5
40460.37498,70560.74611,-22.8112851,6
40980.94305,69379.90931,245.4811424,1
40491.19349,70523.12051,-127.5488157,7
40049.71833,70587.18433,112.8321854,6
40264.02301,70425.60389,244.1880977,5
40413.50393,69960.17218,-167.0428494,7
40025.15843,70624.69356,136.794064,6
40313.1253,69527.6779,14.44958208,6
40627.60308,70295.72569,154.7784245,5
40552.07259,69664.09173,29.97620147,6
40362.84748,70232.95093,-123.0576202,7
40918.34112,69803.01927,192.0642228,3
40501.25585,70621.6536,-76.92307692,6
40404.85929,70351.35619,-51.67681199,7
40767.59637,70140.71416,-65.0433328,6
40276.84154,69599.93762,436.1166003,2
40322.37896,69417.76932,436.165133,2
40884.3082,69381.45828,278.1631292,1
40276.332,69587.6866,523.0805859,1
40857.2527,69350.63154,46.15384615,4
40820.63634,69916.27316,-184.9127209,7
41037.99271,70329.69224,239.7850922,2
40561.62233,70489.53877,342.5455946,3
40552.90915,69672.1767,73.5801575,5
40619.52426,69356.01678,424.8363309,1
40188.97495,70143.71475,19.71845188,7
40938.3558,69281.59957,-134.1822783,6
41065.44939,69074.48665,-68.87240482,4
40949.12838,70809.99792,128.2051282,3
40884.62899,69392.84271,50.65350256,4
40838.13434,70782.20335,-165.2280288,6
40820.32509,69982.10924,257.3490475,2
40358.11037,69622.53075,161.7436668,5
41038.53764,70331.32579,6.694445395,5
40606.01166,69719.24727,25.64102564,6
41013.27637,70017.94134,63.46803209,4
41010.38343,70027.12205,-10.73048898,5
40456.31306,69368.37187,430.9506145,1
41083.74772,69110.40034,214.798612,1
40401.596,69580.3663,-3.412837573,6
40977.85972,69385.01397,7.953721639,4
40804.98418,69664.51564,239.7497808,3
40729.10913,70573.11796,-77.49297132,6
40649.2568,69551.11529,310.1169689,2
40621.59391,70047.82091,-70.21040571,7
40560.80636,70487.95407,153.9088224,5
40905.56694,69403.96034,-77.71638337,6
40894.58659,69009.52294,-200,6
40797.81,69594.16,2.344449738,5
40497.73453,70792.78792,-117.956818,6
40945.76164,70813.84079,237.9020777,2
40950.41619,70812.12499,286.7796335,2
40991.74608,69812.97154,245.1931472,2
40715.40271,69521.0595,26.85453277,5
40830.08354,70272.48,-159.7482855,6
40284.49735,69596.83366,92.446894,5
40436.77349,70479.18775,287.9891758,4
40354.8192,69617.8683,-124.1665575,7
40838.69482,70479.02868,330.4084758,2
40642.74278,69740.10202,27.9060509,6
40048.50383,70630.77204,-139.9079655,7
40909.55451,69383.3453,-169.5727216,6
40417.17659,70292.20814,104.6975322,6
40840.90082,70478.36867,186.3923643,3
40558.2097,69672.70713,218.2956855,4
40578.53174,69308.98788,23.36427501,5
40600.72577,69493.0396,186.522643,4
40679.66011,69404.25298,106.3514416,5
40396.0185,69549.19096,-72.25463812,6
40702.67757,69724.49244,-37.94027546,6
40580.6348,70751.19705,10.4393508,5
40521.5595,70891.65604,281.2891456,3
40240.38804,69586.73317,-15.72123226,6
40433.30381,70482.10547,126.1893599,5
40804.49987,69677.53625,-113.8343572,6
40435.08619,69647.85994,360.872636,3
40553.38245,70586.59963,267.4012865,3
40907.9476,70849.40058,427.7345469,1
40500.73526,69625.419,109.3113023,5
40768.38479,70142.54505,-129.877191,6
40739.60473,70562.8965,-8.478391244,5
40394.23892,69695.97397,217.1420017,5
41022.82482,70149.85977,-168.3172514,6
40704.03141,69722.9143,116.702301,5
40784.99504,69459.78364,-14.13606995,5
40582.00862,69300.85891,156.7919541,4
40641.79398,70383.48525,-42.05936203,6
41024.04707,68912.32439,173.6631597,1
40428.38881,70387.85396,84.73350594,6
40273.10911,69595.60014,-158.974359,7
40731.05666,70352.71819,-178.0455264,7
40640.00461,70392.28123,-89.06217471,6
41006.8545,70493.32737,331.4414073,1
40835.65261,70468.48443,317.5696888,2
40770.97956,70141.3922,-200,7
40801.029,69547.01735,-177.3199516,7
40503.88493,70242.27977,121.4528144,5
40805.96826,69413.99089,133.5529072,3
40477.69529,70544.43844,128.9303547,5
40549.40688,70090.7718,-146.6511634,7
40550.02804,70093.36722,90.6024961,6
40410.62645,70188.51282,-147.5535683,7
40497.46553,70787.06195,396.1266133,2
40955.73694,70810.30291,114.183242,4
40404.39937,69681.33381,89.23886015,5
41049.01198,68981.61664,-10.43322215,3
40826.60995,70167.60958,246.3474817,3
40681.5265,69617.67509,289.6081857,3
41001.69847,68967.87784,222.2499601,1
40755.9478,70181.23987,147.5448011,5
40507.36627,70621.71637,433.6535233,2
41281.13,69851.91,-12.56846509,4
40443.83914,70235.67192,43.98396643,6
41051.19131,69718.94787,-56.41025641,5
40568.01282,70580.3299,403.4663064,2
40633.44032,70164.9844,33.10909635,6
41002.1927,68958.16604,21.48172889,3
40497.75812,69306.6174,395.8971236,1
40315.71449,69527.10016,-56.41025641,6
40799.03312,69414.74444,93.91275941,4
40518.55372,70894.34082,-67.57685258,6
40627.46981,70627.90426,-132.4168451,6
40794.0608,69406.99825,-23.13555424,5
40316.24032,69526.91376,-34.03558517,6
41010.52121,69216.02944,227.6920714,1
40884.38334,69498.88333,175.7007354,3
40547.7366,70086.50434,204.7730783,5
41100.49767,69180.28751,198.689271,1
40443.87785,70481.71546,0.69409205,6
40784.53427,69459.80911,70.41976076,4
40040.25096,70640.52807,175.880249,5
40802.83816,69670.89817,208.600694,3
40833.01259,70160.07053,-33.89734658,6
40907.90857,70849.10102,99.12330456,4
40489.24052,70225.32936,64.35962679,6
41069.17084,69068.99456,-54.982218,4
40350.78927,69469.99024,405.6252396,2
40646.89101,70533.01865,84.77337223,5
40494.62894,70214.66818,-151.5836882,7
40660.97012,69781.42179,245.4376931,4
40599.59681,69492.80159,-76.92307692,6
40683.76765,69399.59661,-183.9986783,7
40829.56779,69749.81543,239.3521079,3
40559.01153,69667.84831,-161.2722911,7
40268.22114,70463.99448,244.4507994,5
40469.24053,69533.91174,283.3583419,3
40441.72228,70472.14165,-115.545513,7
40274.01915,69593.55996,112.5332077,5
40403.08854,70349.29164,159.450158,5
40623.49273,70015.02454,-153.2310793,7
40554.38479,70283.11773,-64.59640803,7
40080.28619,70574.28786,88.35033749,6
40493.38213,70788.01277,508.392316,1
40561.64542,70481.43373,242.1378197,4
40439.36584,70478.62274,-96.7255114,7
40536.59829,69841.0476,-84.35659071,7
40885.72362,69385.13523,99.9753551,3
40796.89972,69541.98623,-77.99874717,6
40500.97515,70621.45107,264.3206647,4
40630.19395,70334.61513,182.3425612,5
40041.26749,70584.83574,221.9140601,5
40405.23375,69696.51886,371.0815772,3
40840.43978,70636.89259,7.44258279,5
40708.07976,69723.53806,-166.3741288,7
40596.45328,69494.73108,173.1472321,4
40784.43046,69459.79187,77.32808824,4
40912.52,70854.65,408.679067,1
41037.55282,70336.1233,307.3695856,2
40813.89498,69925.04008,235.7702707,3
41102.22779,69181.44741,272.0126869,1
40411.59881,70346.09145,-2.379393403,6
40391.93208,69548.25478,514.1420336,1
40721.60635,69796.14966,53.28826478,5
40839.80757,70473.80755,-187.4199042,7
40531.11936,69842.1309,-134.392108,7
40937.89588,69282.20688,37.43128228,4
40576.35977,70574.64858,341.2586019,2
40634.13981,70627.67325,-76.96384555,6
40456.24021,70560.98369,-109.0776185,7
40410.51253,69748.26049,365.5867886,3
41033.25198,68915.79162,139.9567268,2
40592.99207,69379.09094,309.7251882,2
41039.33058,69239.52123,168.7497391,2
40600.58805,69494.20026,46.93869961,5
40723.7796,69972.64991,-131.8551611,7
40500.5019,69301.45239,318.5851773,2
41054.45349,69712.41352,13.18286428,4
40597.30797,69481.7022,384.2502064,2
40480.25836,69709.44564,-80.81534404,7
40721.12722,69803.53932,15.89437242,6
40164.86104,70051.16637,10.1893362,7
40834.55806,70450.32761,-181.695873,7
40622.4362,70270.3105,-33.10306622,6
40490.56672,69704.09553,-112.1220589,7
40685.16145,69398.28084,-30.59399669,5
40658.25936,69783.50942,220.2281746,4
40726.9067,69409.20396,167.8878565,3
40376.31482,69558.00614,347.9223336,3
40574.65948,69308.56603,-35.75647622,6
40997.69564,68971.78536,121.1346876,2
41077.24444,69076.48528,306.8423936,1
40599.97208,69337.53357,108.6901217,5
40974.89987,69383.09397,-162.7129452,6
40503.64093,70780.63236,123.8103234,5
40906.1699,69601.34735,114.8632742,3
40497.9916,70783.10652,-37.88808292,6
40739.43971,70275.21387,9.59999844,5
40816.44,69981.98,175.0621215,4
40460.34998,69533.77821,6.223635176,6
40802.98144,69674.27741,121.184496,4
40455.81911,70564.57403,371.7877772,2
40879.66555,69777.94271,190.5595084,3
40504.19044,69294.89427,-136.9969732,6
40495.99611,70222.59503,-42.37629699,7
40520.78642,70896.92077,38.76355625,5
